Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered
890,3705,292,96,35,9999,0,4,0,4282,3,2,1382,441,1555,0,1,1,72,0,0,0,27,0,0,0,0,848,1217,0,19,43,31,38,19,10,14,19,14,16,9999,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,3708,292,96,35,9999,0,6,0,4282,3,2,1171,441,1353,1,1,72,72,46,0,47,34,47,0,1440,1584,833,1160,0,10,33,26,34,23,5,10,10,5,16,9999,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,3707,292,96,35,9999,0,3,0,4282,2,2,1171,441,1353,1,1,73,72,48,0,73,0,21,0,1440,1584,832,1162,0,10,30,28,31,19,0,10,10,5,16,9999,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,3544,292,96,35,9999,0,42,0,4314,2,2,1382,441,1804,1,1,73,72,48,0,73,0,18,0,1440,1584,832,1161,0,14,43,52,85,16,14,5,10,9,16,9999,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,3542,292,96,35,9999,0,130,0,4314,3,2,1382,441,1353,1,1,64,72,47,0,73,0,65,0,1440,1584,3205,1156,0,77,52,34,45,69,77,17,42,17,33,9999,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,3474,292,96,35,9999,0,315,0,4314,3,2,1382,441,1353,1,1,73,72,48,0,62,11,53,0,1440,1584,3223,1156,0,71,31,31,23,19,52,23,71,5,33,9999,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6890,3460,292,96,35,9999,0,132,0,4314,3,2,1478,441,1555,1,1,69,72,47,0,73,0,6,0,1440,1584,3495,1158,0,72,30,25,36,19,72,19,10,4,8,9999,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7892,3573,292,96,35,9999,0,183,0,4314,4,2,1478,441,1804,1,1,43,72,46,0,35,36,6,0,1440,1584,3190,1159,0,29,45,21,37,27,21,29,10,9,30,9999,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8889,3509,292,96,35,9999,0,163,0,4314,4,2,1478,441,1804,1,1,71,72,48,0,70,4,8,0,1440,1584,3209,1156,0,22,43,39,19,14,5,14,22,9,33,9999,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9890,3506,292,96,35,9999,0,205,0,4314,4,2,1382,441,1555,1,1,71,72,47,0,73,0,9,0,1440,1584,5927,1159,0,19,45,23,34,27,18,10,19,9,49,9999,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10890,3507,292,96,35,9999,0,228,0,4314,3,2,1382,441,1555,1,1,72,72,48,0,71,2,8,0,1440,1584,5927,1156,0,19,43,25,31,34,14,19,19,5,53,9999,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11894,3506,292,96,35,9999,0,203,0,4302,3,2,1171,441,1555,1,1,73,72,48,0,72,0,3,0,1440,1584,5932,1158,0,22,41,31,19,19,0,14,22,9,53,9999,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12891,3503,292,96,35,9999,0,183,0,4302,2,2,1171,441,1555,1,1,72,72,48,0,73,0,24,0,1440,1584,5919,1155,0,31,40,31,27,30,14,15,31,9,52,9999,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13892,3505,292,96,35,9999,0,173,0,4302,2,2,1171,441,1555,1,1,73,72,48,0,73,0,3,0,1440,1584,5945,1161,0,31,40,33,31,33,18,19,31,18,53,9999,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14890,3456,292,96,35,9999,0,275,0,4302,2,2,1382,441,1804,1,1,73,72,48,0,73,0,5,0,1440,1584,5955,1162,0,23,46,39,21,30,19,11,23,5,53,9999,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15890,3522,292,96,35,9999,0,268,0,4302,3,2,1382,441,1804,1,1,55,72,48,0,73,0,1,0,1440,1584,5937,1163,0,62,38,34,27,37,47,29,62,9,42,9999,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16890,3522,292,96,35,9999,0,399,0,4302,3,2,1382,441,1804,1,1,72,72,47,0,49,23,2,0,1440,1584,5966,1158,0,23,42,65,69,50,10,11,23,9,53,9999,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17890,3521,292,96,35,9999,0,278,0,4302,3,2,1171,441,1353,1,1,72,72,48,0,70,3,1,0,1440,1584,5954,1156,0,28,31,27,41,36,26,25,28,5,53,9999,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18890,3521,292,96,35,9999,0,203,0,4302,2,2,1171,441,1804,1,1,73,72,48,0,73,0,3,0,1440,1584,5964,1155,0,23,22,25,23,19,5,23,19,5,53,9999,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20034,3521,701,96,35,9999,0,183,0,4303,2,2,1171,441,1804,1,1,73,72,48,0,72,0,2,0,1440,1584,5960,1160,0,23,39,11,23,10,10,23,22,9,53,9999,397,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20891,3521,701,96,35,9999,0,317,0,4303,2,2,1171,441,1804,1,1,72,72,48,0,73,0,2,0,1440,1584,5948,1158,0,28,31,42,36,17,11,28,21,14,52,9999,399,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21891,3511,701,96,35,9999,0,201,0,4303,2,2,1171,441,1804,1,1,73,72,48,0,72,0,2,0,1440,1584,5945,1159,0,33,33,33,5,19,0,31,33,5,53,9999,408,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22891,3498,701,96,35,9999,0,160,0,4303,2,2,1171,441,1353,1,1,73,72,48,0,72,0,2,0,1440,1584,5945,1159,0,33,33,33,5,19,0,31,33,5,53,9999,410,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23891,3481,701,96,35,9999,0,81,0,4303,2,2,1171,441,1804,1,1,73,72,48,0,72,0,2,0,1440,1584,5945,1159,0,33,33,33,5,19,0,31,33,5,53,9999,428,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24891,3494,701,96,35,9999,0,138,0,4303,2,2,1382,441,1804,1,1,73,72,48,0,72,0,2,0,1440,1584,5953,1157,0,95,80,55,65,55,88,63,95,38,9,9999,487,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25894,3520,701,96,35,9999,0,424,0,4303,3,2,1478,441,1804,1,1,42,72,48,0,0,73,1,0,1440,1584,5964,1167,0,94,31,43,26,25,85,90,94,18,12,9999,504,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26891,3491,701,96,35,9999,0,319,0,4303,4,2,1478,441,1804,1,1,39,72,44,0,22,47,43,0,1440,1584,6261,1161,0,69,26,35,19,25,33,66,69,5,25,9999,609,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27896,3352,701,96,35,9999,0,154,0,4305,4,2,1478,441,1804,1,1,25,72,36,0,18,50,107,0,1440,1584,6156,1156,0,90,26,11,34,19,0,14,90,5,8,9999,736,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28892,3237,701,96,35,9999,0,195,0,4305,4,2,1478,441,1353,1,1,5,72,18,0,2,71,14,0,1440,1584,6855,1158,0,52,42,35,38,27,38,52,25,100,20,9999,824,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29892,3120,701,96,35,9999,0,149,0,4305,4,2,1478,441,1804,1,1,5,72,18,0,5,61,14,0,1440,1584,6165,1159,0,56,25,40,19,19,36,10,56,5,8,9999,801,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30891,3113,701,96,35,9999,0,347,0,4305,4,2,1478,441,1804,1,1,18,72,34,0,2,69,50,0,1440,1584,5890,1159,0,44,39,29,35,23,36,39,44,5,21,9999,918,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31891,3112,701,96,35,9999,0,307,0,4305,4,2,1478,441,1353,1,1,27,72,40,0,38,33,43,0,1440,1584,5142,1216,0,19,7,30,37,21,19,19,19,5,47,9999,926,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32892,3112,701,96,35,9999,0,257,0,4305,4,2,1382,441,1353,1,1,59,72,46,0,73,0,11,0,1440,1584,5118,1241,0,21,17,30,21,25,10,21,19,9,47,9999,926,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33891,3110,701,96,35,9999,0,405,0,4305,3,2,1478,441,1804,1,1,73,72,48,0,73,0,22,0,1440,1584,5124,1242,0,26,17,36,17,26,10,26,14,13,47,9999,926,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34891,3087,701,96,35,9999,0,259,0,4305,4,2,1478,441,1804,1,1,72,72,48,0,73,0,13,0,1440,1584,5151,1239,0,19,31,30,5,28,19,19,14,13,48,9999,926,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35892,3054,701,96,35,9999,0,399,0,4305,4,2,1478,441,1555,1,1,73,72,48,0,73,0,104,0,1440,1584,5169,1247,0,68,43,11,16,10,25,26,68,0,37,9999,910,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36892,3050,701,96,35,9999,0,403,0,4287,4,2,1478,441,1555,1,1,56,72,46,0,42,19,13,0,1440,1584,5272,1232,0,21,31,33,11,19,21,10,19,9,44,9999,957,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37892,3039,701,96,35,9999,0,334,0,4287,4,2,1382,441,1804,1,1,73,72,47,0,70,0,30,0,1440,1584,6244,1311,0,23,43,26,15,19,14,14,23,9,56,9999,958,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38892,3039,701,96,35,9999,0,428,0,4287,3,2,1382,441,1804,1,1,73,72,48,0,72,0,37,0,1440,1584,6219,1326,0,19,31,17,21,10,19,19,14,0,56,9999,959,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40198,3038,1537,96,35,9999,0,350,0,4287,3,2,1171,441,1804,1,1,73,72,48,0,69,0,32,0,1440,1584,5470,1287,0,25,36,11,28,31,16,25,25,5,51,9999,960,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40894,3039,1537,96,35,9999,0,350,0,4287,2,2,1171,441,1353,1,1,73,72,48,0,73,0,16,0,1440,1584,5522,1303,0,30,33,40,26,23,30,21,15,5,51,9999,961,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41892,3019,1537,96,35,9999,0,404,0,4287,2,2,1478,441,1804,1,1,72,72,48,0,73,0,8,0,1440,1584,5388,1314,0,25,25,17,15,23,14,25,15,0,50,9999,953,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42892,3014,1537,96,35,9999,0,375,0,4287,4,2,1478,441,1804,1,1,62,72,47,0,43,30,20,0,1440,1584,5417,1299,0,15,39,36,25,16,14,14,15,9,50,9999,960,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43893,2726,1537,96,35,9999,0,481,0,4287,4,2,1478,441,1353,1,1,56,72,46,0,69,2,167,0,1440,1584,5292,1319,0,57,33,33,25,22,55,57,54,14,41,9999,1301,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44892,2712,1537,96,35,9999,0,371,0,4286,4,2,1478,441,1804,1,1,66,72,47,0,63,8,136,0,1440,1584,5176,1294,0,100,39,39,11,15,95,10,100,13,9,9999,1315,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45892,2708,1537,96,35,9999,0,390,0,4286,4,2,1478,441,1804,1,1,56,72,48,0,43,30,111,0,1440,1584,5141,1295,0,100,26,22,15,16,11,28,100,13,48,9999,1315,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46892,2709,1537,96,35,9999,0,425,0,4286,4,2,1478,441,1804,1,1,73,72,47,0,71,0,71,0,1440,1584,5213,1300,0,100,42,18,17,16,28,15,100,18,49,9999,1315,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47894,2709,1537,96,35,9999,0,496,0,4286,4,2,1478,441,1804,1,1,72,72,48,0,73,0,95,0,1440,1584,5532,1324,0,100,27,11,19,30,19,30,100,5,51,9999,1315,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48894,2529,1537,96,35,9999,0,414,0,4286,4,2,1478,441,1804,1,1,73,72,48,0,73,0,56,0,1440,1584,5555,1342,0,100,31,38,5,10,21,28,100,13,51,9999,1495,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49892,2479,1537,96,35,9999,0,389,0,4286,4,2,1478,441,1353,1,1,67,72,47,0,64,8,60,0,1440,1584,5369,1318,0,45,25,31,36,21,39,40,45,10,50,9999,1506,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50893,2469,1537,96,35,9999,0,387,0,4286,4,2,1478,441,1804,1,1,61,72,47,0,57,13,19,0,1440,1584,5972,1291,0,23,43,21,26,11,15,23,23,9,54,9999,1510,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51894,2466,1537,96,35,9999,0,589,0,4286,4,2,1478,441,1804,1,1,73,72,48,0,57,13,20,0,1440,1584,6089,1300,0,100,27,25,23,15,100,89,77,5,52,9999,1519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52894,2466,1537,96,35,9999,0,506,0,4276,4,2,1478,441,1804,1,1,62,72,47,0,58,0,3,0,1440,1584,6103,1304,0,73,60,44,54,47,60,73,72,34,55,9999,1519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53894,2466,1537,96,35,9999,0,509,0,4276,4,2,1478,441,1804,1,1,72,72,48,0,71,2,2,0,1440,1584,6145,1295,0,94,36,25,19,10,94,26,38,9,54,9999,1519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54894,2466,1537,96,35,9999,0,480,0,4276,4,2,1478,441,1804,1,1,72,72,48,0,73,0,17,0,1440,1584,6017,1289,0,90,21,35,16,19,42,33,90,13,54,9999,1520,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55894,2362,1537,96,35,9999,0,530,0,4276,4,2,1478,441,1353,1,1,72,72,48,0,64,1,3,0,1440,1584,6039,1290,0,71,40,30,11,21,71,47,66,13,55,9999,1624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56895,2362,1537,96,35,9999,0,371,0,4276,4,2,1478,441,1555,1,1,68,72,48,0,68,5,3,0,1440,1584,5970,1289,0,27,35,16,14,25,18,27,19,9,54,9999,1624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57894,2361,1537,96,35,9999,0,327,0,4276,4,2,1382,441,1804,1,1,72,72,48,0,73,0,2,0,1440,1584,5974,1288,0,29,35,16,19,5,29,15,22,9,54,9999,1624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58895,2361,1537,96,35,9999,0,366,0,4276,3,2,1382,441,1804,1,1,73,72,48,0,73,0,3,0,1440,1584,5975,1292,0,25,33,36,16,10,19,15,25,5,54,9999,1624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60091,2361,2212,96,35,9999,0,366,0,4276,3,2,1171,441,1804,1,1,72,72,48,0,73,0,1,0,1440,1584,6049,1290,0,26,33,17,11,10,26,19,26,9,54,9999,1624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60894,2358,2212,96,35,9999,0,366,0,4285,2,2,1171,441,1804,1,1,73,72,48,0,72,0,1,0,1440,1584,6122,1289,0,33,38,16,21,35,14,31,33,4,53,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61895,2358,2212,96,35,9999,0,388,0,4285,2,2,1171,441,1804,1,1,72,72,48,0,72,0,2,0,1440,1584,6358,1295,0,25,27,16,15,15,19,25,25,9,56,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62894,2358,2212,96,35,9999,0,348,0,4285,2,2,1171,441,1804,1,1,73,72,48,0,72,0,1,0,1440,1584,6124,1289,0,25,17,28,15,19,22,21,25,9,56,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63895,2355,2212,96,35,9999,0,373,0,4285,2,2,1171,441,1804,1,1,73,72,48,0,73,0,1,0,1440,1584,6435,1295,0,31,30,18,39,36,14,31,27,9,57,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64895,2356,2212,96,35,9999,0,370,0,4285,2,2,1171,441,1804,1,1,72,72,48,0,71,0,1,0,1440,1584,6231,1293,0,31,23,33,30,28,14,31,28,19,56,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65896,2357,2212,96,35,9999,0,397,0,4285,2,2,1171,441,1804,1,1,73,72,48,0,73,0,15,0,1440,1584,6201,1290,0,34,35,25,22,10,22,34,21,9,56,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66895,2355,2212,96,35,9999,0,390,0,4285,2,2,1171,441,1804,1,1,73,72,48,0,73,0,4,0,1440,1584,6191,1291,0,36,33,30,23,14,26,36,28,5,56,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67895,2357,2212,96,35,9999,0,387,0,4285,2,2,1171,441,1804,1,1,72,72,48,0,73,0,30,0,1440,1584,6194,1292,0,30,36,21,27,16,14,30,15,9,55,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68897,2357,2212,96,35,9999,0,300,0,4287,2,2,1171,441,1804,1,1,73,72,48,0,72,0,13,0,1440,1584,6143,1293,0,33,28,36,16,19,28,33,10,9,57,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69895,2355,2212,96,35,9999,0,367,0,4287,2,2,1171,441,1804,1,1,73,72,48,0,73,0,6,0,1440,1584,6283,1293,0,34,21,28,30,22,34,21,5,9,56,9999,1627,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70895,2356,2212,96,35,9999,0,384,0,4287,2,2,1171,441,1804,1,1,72,72,48,0,73,0,61,0,1440,1584,6261,1286,0,25,30,36,26,28,25,22,19,9,56,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71895,2355,2212,96,35,9999,0,374,0,4280,2,2,1171,441,1804,1,1,73,72,48,0,72,0,41,0,1440,1584,6442,1289,0,66,33,22,19,19,56,36,66,9,58,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72895,2355,2212,96,35,9999,0,355,0,4280,2,2,1171,441,1804,1,1,73,72,48,0,73,0,46,0,1440,1584,6397,1290,0,31,26,33,28,14,25,31,19,13,57,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73895,2356,2212,96,35,9999,0,440,0,4281,2,2,1171,441,1804,1,1,72,72,48,0,73,0,69,0,1440,1584,6670,1281,0,31,31,28,36,27,31,30,26,9,58,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74895,2356,2212,96,35,9999,0,520,0,4281,2,2,1171,441,1804,1,1,73,72,48,0,71,0,55,0,1440,1584,6704,1281,0,30,26,31,19,10,28,30,14,9,59,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75895,2354,2212,96,35,9999,0,457,0,4281,2,2,1171,441,1804,1,1,73,72,48,0,68,0,28,0,1440,1584,6820,1286,0,69,31,34,5,19,69,39,27,13,60,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76898,2355,2212,96,35,9999,0,431,0,4279,2,2,1171,441,1353,1,1,71,72,48,0,70,0,82,0,1440,1584,6354,1286,0,57,22,35,19,19,17,33,57,9,56,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77895,2355,2212,96,35,9999,0,419,0,4279,2,2,1171,441,1555,1,1,73,72,48,0,67,1,82,0,1440,1584,6409,1283,0,50,40,26,19,14,28,50,11,9,56,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78896,2353,2212,96,35,9999,0,462,0,4279,2,2,1171,441,1804,1,1,73,72,48,0,69,0,68,0,1440,1584,6358,1286,0,28,40,16,15,5,19,28,19,9,55,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80093,2355,2216,96,35,9999,0,383,0,4279,2,2,1171,441,1804,1,1,73,72,48,0,72,0,33,0,1440,1584,6432,1286,0,39,44,33,26,31,33,39,34,19,57,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80896,2355,2216,96,35,9999,0,351,0,4279,2,2,1171,441,1804,1,1,73,72,48,0,71,0,119,0,1440,1584,6403,1282,0,35,12,27,30,39,22,35,30,10,57,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81896,2353,2216,96,35,9999,0,452,0,4279,2,2,1171,441,1804,1,1,73,72,48,0,73,0,26,0,1440,1584,6491,1287,0,33,31,31,27,14,25,33,22,5,58,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82896,2354,2216,96,35,9999,0,384,0,4279,2,2,1171,441,1804,1,1,73,72,48,0,73,0,11,0,1440,1584,6448,1290,0,31,35,31,19,11,31,30,31,13,57,9999,1628,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83896,2354,2216,96,35,9999,0,394,0,4279,2,2,1171,441,1804,1,1,73,72,48,0,73,0,9,0,1440,1584,6497,1292,0,28,23,30,15,23,21,28,27,5,57,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84896,2156,2216,96,35,9999,0,487,0,4283,2,2,1171,441,1804,1,1,73,72,48,0,72,0,63,0,1440,1584,6401,1288,0,33,38,28,19,0,27,33,19,5,57,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85896,2156,2216,95,35,9999,0,346,0,4283,2,2,1171,441,1353,1,1,73,72,48,0,72,0,29,0,1440,1584,6358,1285,0,23,55,56,31,45,22,23,15,9,56,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86896,2156,2216,95,35,9999,0,179,0,4283,2,2,1171,441,1555,1,1,73,72,48,0,69,0,34,0,1440,1584,6565,1285,0,28,11,30,11,14,28,28,10,9,57,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87896,2156,2216,95,35,9999,0,506,0,4283,2,2,1171,441,1804,1,1,72,72,48,0,73,0,28,0,1440,1584,6381,1295,0,26,39,11,23,19,19,25,26,9,57,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88896,2156,2216,95,35,9999,0,396,0,4283,2,2,1171,441,1804,1,1,73,72,48,0,69,0,32,0,1440,1584,6229,1288,0,36,28,27,19,10,14,16,36,9,55,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89897,2157,2216,95,35,9999,0,524,0,4283,2,2,1171,441,1804,1,1,73,72,48,0,71,0,92,0,1440,1584,5990,1278,0,33,30,30,5,11,21,28,33,5,55,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90896,2157,2216,95,35,9999,0,556,0,4283,2,2,1171,441,1804,1,1,73,72,48,0,72,0,22,0,1440,1584,5988,1281,0,35,22,22,15,11,35,31,19,9,53,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91896,2157,2216,95,35,9999,0,393,0,4283,2,2,1171,441,1804,1,1,73,72,48,0,73,0,27,0,1440,1584,5849,1276,0,40,23,6,11,14,23,40,23,9,53,9999,1629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92896,2297,2216,95,35,9999,0,395,0,4283,2,2,1382,441,1353,1,1,73,72,48,0,71,0,10,0,1440,1584,5852,1281,0,25,21,12,30,5,25,25,10,13,53,9999,1390,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93897,2296,2216,95,35,9999,0,461,0,4282,3,2,1382,441,1804,1,1,51,72,46,0,46,26,16,0,1440,1584,5957,1315,0,21,35,27,11,19,19,15,21,13,54,9999,1393,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94897,2146,2216,95,35,9999,0,640,0,4282,3,2,1382,441,1804,1,1,65,72,47,0,67,5,12,0,1440,1584,5860,1310,0,26,18,31,12,16,11,26,23,5,53,9999,1393,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95593,2146,2216,95,35,9999,0,640,0,4282,3,2,2419,441,1353,1,1,72,72,48,0,69,4,12,0,1440,1584,6000,2618,0,27,85,75,81,90,27,25,26,27,74,9999,1393,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0